gene_name	gene_id
Gpc1	ENSMUSG00000034220
Rnpepl1	ENSMUSG00000026269
Pask	ENSMUSG00000026274
Ppp1r7	ENSMUSG00000026275
Hdlbp	ENSMUSG00000034088
Sept2	ENSMUSG00000026276
Bok	ENSMUSG00000026278
Thap4	ENSMUSG00000026279
Dtymk	ENSMUSG00000026281
Ing5	ENSMUSG00000026283
D2hgdh	ENSMUSG00000073609
Gin1	ENSMUSG00000026333
Pam	ENSMUSG00000026335
Pign	ENSMUSG00000056536
Kdsr	ENSMUSG00000009905
Vps4b	ENSMUSG00000009907
Nifk	ENSMUSG00000026377
Clasp1	ENSMUSG00000064302
Gli2	ENSMUSG00000048402
Ralb	ENSMUSG00000004451
Tmem185b	ENSMUSG00000098923
Ptpn4	ENSMUSG00000026384
Dbi	ENSMUSG00000026385
Ccdc93	ENSMUSG00000026339
Ddx18	ENSMUSG00000001674
Actr3	ENSMUSG00000026341
Slc35f5	ENSMUSG00000026342
Ccnt2	ENSMUSG00000026349
Rab3gap1	ENSMUSG00000036104
R3hdm1	ENSMUSG00000056211
Mcm6	ENSMUSG00000026355
Dars	ENSMUSG00000026356
Yod1	ENSMUSG00000046404
Dyrk3	ENSMUSG00000016526
Srgap2	ENSMUSG00000026425
Slc41a1	ENSMUSG00000013275
Nucks1	ENSMUSG00000026434
Rbbp5	ENSMUSG00000026439
Pik3c2b	ENSMUSG00000026447
Ppp1r15b	ENSMUSG00000046062
Snrpe	ENSMUSG00000090553
Zc3h11a	ENSMUSG00000102976
Btg2	ENSMUSG00000020423
Tmem183a	ENSMUSG00000042305
Adipor1	ENSMUSG00000026457
Klhl12	ENSMUSG00000026455
Rabif	ENSMUSG00000042229
Kdm5b	ENSMUSG00000042207
Ube2t	ENSMUSG00000026429
Elf3	ENSMUSG00000003051
Rnpep	ENSMUSG00000041926
Timm17a	ENSMUSG00000062580
Shisa4	ENSMUSG00000041889
Ipo9	ENSMUSG00000041879
Nav1	ENSMUSG00000009418
Csrp1	ENSMUSG00000026421
Phlda3	ENSMUSG00000041801
Lad1	ENSMUSG00000041782
Camsap2	ENSMUSG00000041570
Kif14	ENSMUSG00000041498
Zfp281	ENSMUSG00000041483
Dennd1b	ENSMUSG00000056268
Zbtb41	ENSMUSG00000033964
Aspm	ENSMUSG00000033952
Cdc73	ENSMUSG00000026361
Uchl5	ENSMUSG00000018189
Tpr	ENSMUSG00000006005
Ivns1abp	ENSMUSG00000023150
Swt1	ENSMUSG00000052748
Trmt1l	ENSMUSG00000053286
Rnf2	ENSMUSG00000026484
Edem3	ENSMUSG00000043019
Tsen15	ENSMUSG00000014980
Arpc5	ENSMUSG00000008475
Smg7	ENSMUSG00000042772
Nmnat2	ENSMUSG00000042751
Lamc1	ENSMUSG00000026478
Dhx9	ENSMUSG00000042699
Glul	ENSMUSG00000026473
Stx6	ENSMUSG00000026470
Xpr1	ENSMUSG00000026469
Acbd6	ENSMUSG00000033701
Qsox1	ENSMUSG00000033684
Cep350	ENSMUSG00000033671
Tor1aip1	ENSMUSG00000026466
Soat1	ENSMUSG00000026600
Abl2	ENSMUSG00000026596
Tor3a	ENSMUSG00000060519
Fam20b	ENSMUSG00000033557
Ralgps2	ENSMUSG00000026594
Rasal2	ENSMUSG00000070565
Mrps14	ENSMUSG00000058267
Cacybp	ENSMUSG00000014226
Rc3h1	ENSMUSG00000040423
Dars2	ENSMUSG00000026709
Ankrd45	ENSMUSG00000044835
Prdx6	ENSMUSG00000026701
Suco	ENSMUSG00000040297
Vamp4	ENSMUSG00000026696
Prrc2c	ENSMUSG00000040225
Slc19a2	ENSMUSG00000040918
Atp1b1	ENSMUSG00000026576
Sft2d2	ENSMUSG00000040848
Tiprl	ENSMUSG00000040843
Mpc2	ENSMUSG00000026568
Mpzl1	ENSMUSG00000026566
Creg1	ENSMUSG00000040713
Tada1	ENSMUSG00000026563
Uck2	ENSMUSG00000026558
Tmco1	ENSMUSG00000052428
Aldh9a1	ENSMUSG00000026687
Mgst3	ENSMUSG00000026688
Hsd17b7	ENSMUSG00000026675
Uap1	ENSMUSG00000026670
Uhmk1	ENSMUSG00000026667
Atf6	ENSMUSG00000026663
Dusp12	ENSMUSG00000026659
Sdhc	ENSMUSG00000058076
Tomm40l	ENSMUSG00000005674
Ndufs2	ENSMUSG00000013593
B4galt3	ENSMUSG00000052423
Usp21	ENSMUSG00000053483
Dedd	ENSMUSG00000013973
Nit1	ENSMUSG00000013997
Pfdn2	ENSMUSG00000006412
Usf1	ENSMUSG00000026641
F11r	ENSMUSG00000038235
Ncstn	ENSMUSG00000003458
Copa	ENSMUSG00000026553
Pex19	ENSMUSG00000003464
Dcaf8	ENSMUSG00000026554
Pea15a	ENSMUSG00000013698
Pigm	ENSMUSG00000050229
Igsf9	ENSMUSG00000037995
Fh1	ENSMUSG00000026526
Chml	ENSMUSG00000078185
Exo1	ENSMUSG00000039748
Cep170	ENSMUSG00000057335
Adss	ENSMUSG00000015961
Desi2	ENSMUSG00000026502
Hnrnpu	ENSMUSG00000039630
Efcab2	ENSMUSG00000026495
Tfb2m	ENSMUSG00000026492
Sccpdh	ENSMUSG00000038936
Ahctf1	ENSMUSG00000026491
Cdc42bpa	ENSMUSG00000026490
Parp1	ENSMUSG00000026496
Lin9	ENSMUSG00000058729
Acbd3	ENSMUSG00000026499
H3f3a	ENSMUSG00000060743
Sde2	ENSMUSG00000038806
Lefty2	ENSMUSG00000066652
Pycr2	ENSMUSG00000026520
Nvl	ENSMUSG00000026516
Wdr26	ENSMUSG00000038733
Enah	ENSMUSG00000022995
Srp9	ENSMUSG00000026511
Degs1	ENSMUSG00000038633
Fbxo28	ENSMUSG00000047539
Trp53bp2	ENSMUSG00000026510
Capn2	ENSMUSG00000026509
Susd4	ENSMUSG00000038576
Brox	ENSMUSG00000046836
Aida	ENSMUSG00000042901
Mia3	ENSMUSG00000056050
Taf1a	ENSMUSG00000072258
Rab3gap2	ENSMUSG00000039318
Iars2	ENSMUSG00000026618
Eprs	ENSMUSG00000026615
Lyplal1	ENSMUSG00000039246
Rrp15	ENSMUSG00000001305
Gpatch2	ENSMUSG00000039210
Kctd3	ENSMUSG00000026608
Cenpf	ENSMUSG00000026605
Ptpn14	ENSMUSG00000026604
Smyd2	ENSMUSG00000026603
Vash2	ENSMUSG00000037568
Nsl1	ENSMUSG00000062510
Nenf	ENSMUSG00000037499
Dtl	ENSMUSG00000037474
Ints7	ENSMUSG00000037461
Lpgat1	ENSMUSG00000026623
Nek2	ENSMUSG00000026622
Slc30a1	ENSMUSG00000037434
Rcor3	ENSMUSG00000037395
Rab10	ENSMUSG00000020671
Kif3c	ENSMUSG00000020668
Asxl2	ENSMUSG00000037486
Dtnb	ENSMUSG00000071454
Dnmt3a	ENSMUSG00000020661
Dnajc27	ENSMUSG00000020657
Adcy3	ENSMUSG00000020654
Cenpo	ENSMUSG00000020652
Ptrhd1	ENSMUSG00000096199
Itsn2	ENSMUSG00000020640
Ubxn2a	ENSMUSG00000020634
Atad2b	ENSMUSG00000052812
Hs1bp3	ENSMUSG00000020605
Rhob	ENSMUSG00000054364
Sdc1	ENSMUSG00000020592
Laptm4a	ENSMUSG00000020585
Wdr35	ENSMUSG00000066643
Gen1	ENSMUSG00000051235
Smc6	ENSMUSG00000020608
Fam49a	ENSMUSG00000020589
Ddx1	ENSMUSG00000037149
Nbas	ENSMUSG00000020576
Greb1	ENSMUSG00000036523
E2f6	ENSMUSG00000057469
Rock2	ENSMUSG00000020580
Pdia6	ENSMUSG00000020571
Nol10	ENSMUSG00000061458
Odc1	ENSMUSG00000011179
Hpcal1	ENSMUSG00000071379
Asap2	ENSMUSG00000052632
Itgb1bp1	ENSMUSG00000062352
Cpsf3	ENSMUSG00000054309
Iah1	ENSMUSG00000062054
Adam17	ENSMUSG00000052593
Ywhaq	ENSMUSG00000076432
Taf1b	ENSMUSG00000059669
Rrm2	ENSMUSG00000020649
Mboat2	ENSMUSG00000020646
Kidins220	ENSMUSG00000036333
Id2	ENSMUSG00000020644
Rnf144a	ENSMUSG00000020642
Sox11	ENSMUSG00000063632
Rps7	ENSMUSG00000061477
Rnaseh1	ENSMUSG00000020630
Adi1	ENSMUSG00000020629
Trappc12	ENSMUSG00000020628
Pxdn	ENSMUSG00000020674
Acp1	ENSMUSG00000044573
Lamb1	ENSMUSG00000002900
Dld	ENSMUSG00000020664
Cbll1	ENSMUSG00000020659
Bcap29	ENSMUSG00000020650
Dus4l	ENSMUSG00000020648
Cog5	ENSMUSG00000035933
Hbp1	ENSMUSG00000002996
Sypl	ENSMUSG00000020570
Atxn7l1	ENSMUSG00000020564
Twistnb	ENSMUSG00000020561
Snx13	ENSMUSG00000020590
Tspan13	ENSMUSG00000020577
Bzw2	ENSMUSG00000020547
Ankmy2	ENSMUSG00000036188
Etv1	ENSMUSG00000004151
Arl4a	ENSMUSG00000047446
Zfp277	ENSMUSG00000055917
Dnajb9	ENSMUSG00000014905
Stxbp6	ENSMUSG00000046314
G2e3	ENSMUSG00000035293
Strn3	ENSMUSG00000020954
Ap4s1	ENSMUSG00000020955
Hectd1	ENSMUSG00000035247
Heatr5a	ENSMUSG00000035181
Dtd2	ENSMUSG00000020956
Egln3	ENSMUSG00000035105
Sptssa	ENSMUSG00000044408
Eapp	ENSMUSG00000054302
Snx6	ENSMUSG00000005656
Cfl2	ENSMUSG00000062929
Nfkbia	ENSMUSG00000021025
Ralgapa1	ENSMUSG00000021027
Brms1l	ENSMUSG00000012076
Mbip	ENSMUSG00000021028
Prps1l3	ENSMUSG00000079104
Mipol1	ENSMUSG00000047022
Sec23a	ENSMUSG00000020986
Gemin2	ENSMUSG00000060121
Trappc6b	ENSMUSG00000020993
Pnn	ENSMUSG00000020994
Fbxo33	ENSMUSG00000035329
Prpf39	ENSMUSG00000035597
Fkbp3	ENSMUSG00000020949
Fancm	ENSMUSG00000055884
Mis18bp1	ENSMUSG00000047534
Rps29	ENSMUSG00000034892
Lrr1	ENSMUSG00000034883
Rpl36al	ENSMUSG00000049751
Mgat2	ENSMUSG00000043998
Dnaaf2	ENSMUSG00000020973
Pole2	ENSMUSG00000020974
Klhdc2	ENSMUSG00000020978
Nemf	ENSMUSG00000020982
Arf6	ENSMUSG00000044147
Vcpkmt	ENSMUSG00000049882
L2hgdh	ENSMUSG00000020988
Map4k5	ENSMUSG00000034761
Tmx1	ENSMUSG00000021072
Frmd6	ENSMUSG00000048285
Actr10	ENSMUSG00000021076
Psma3	ENSMUSG00000060073
Arid4a	ENSMUSG00000048118
Timm9	ENSMUSG00000021079
Daam1	ENSMUSG00000034574
Jkamp	ENSMUSG00000005078
Dhrs7	ENSMUSG00000021094
Ppm1a	ENSMUSG00000021096
Six4	ENSMUSG00000034460
Trmt5	ENSMUSG00000034442
Slc38a6	ENSMUSG00000044712
Snapc1	ENSMUSG00000021113
Ppp2r5e	ENSMUSG00000021051
Wdr89	ENSMUSG00000045690
Syne2	ENSMUSG00000063450
Mthfd1	ENSMUSG00000021048
Zbtb25	ENSMUSG00000056459
Zbtb1	ENSMUSG00000033454
Plekhg3	ENSMUSG00000052609
Churc1	ENSMUSG00000090258
Fntb	ENSMUSG00000033373
Rab15	ENSMUSG00000021062
Max	ENSMUSG00000059436
Fut8	ENSMUSG00000021065
Gphn	ENSMUSG00000047454
Mpp5	ENSMUSG00000021112
Atp6v1d	ENSMUSG00000021114
Eif2s1	ENSMUSG00000021116
Pigh	ENSMUSG00000021120
Vti1b	ENSMUSG00000021124
Actn1	ENSMUSG00000015143
Exd2	ENSMUSG00000032705
Erh	ENSMUSG00000021131
Slc39a9	ENSMUSG00000048833
Srsf5	ENSMUSG00000021134
Smoc1	ENSMUSG00000021136
Cox16	ENSMUSG00000091803
Synj2bp	ENSMUSG00000090935
Pcnx	ENSMUSG00000021140
Sipa1l1	ENSMUSG00000042700
Dcaf4	ENSMUSG00000021222
Zfyve1	ENSMUSG00000042628
Psen1	ENSMUSG00000019969
Numb	ENSMUSG00000021224
Acot2	ENSMUSG00000021226
Acot1	ENSMUSG00000072949
Elmsan1	ENSMUSG00000042507
Ptgr2	ENSMUSG00000072946
Zfp410	ENSMUSG00000042472
Rnf113a2	ENSMUSG00000098134
Lin52	ENSMUSG00000085793
Abcd4	ENSMUSG00000021240
Vrtn	ENSMUSG00000071235
Npc2	ENSMUSG00000021242
Isca2	ENSMUSG00000021241
Arel1	ENSMUSG00000042350
Fcf1	ENSMUSG00000021243
Ylpm1	ENSMUSG00000021244
Dlst	ENSMUSG00000004789
Eif2b2	ENSMUSG00000004788
Acyp1	ENSMUSG00000008822
Nek9	ENSMUSG00000034290
Ttll5	ENSMUSG00000012609
Ift43	ENSMUSG00000007867
Gpatch2l	ENSMUSG00000021254
Irf2bpl	ENSMUSG00000034168
Cipc	ENSMUSG00000034157
Pomt2	ENSMUSG00000034126
Gstz1	ENSMUSG00000021033
Tmed8	ENSMUSG00000034111
Vipas39	ENSMUSG00000021038
Ahsa1	ENSMUSG00000021037
Sptlc2	ENSMUSG00000021036
Slirp	ENSMUSG00000021040
Adck1	ENSMUSG00000021044
Gtf2a1	ENSMUSG00000020962
Sel1l	ENSMUSG00000020964
Zc3h14	ENSMUSG00000021012
Efcab11	ENSMUSG00000021176
Tdp1	ENSMUSG00000021177
Psmc1	ENSMUSG00000021178
Calm1	ENSMUSG00000001175
Ccdc88c	ENSMUSG00000021182
Trip11	ENSMUSG00000021188
Atxn3	ENSMUSG00000021189
Cpsf2	ENSMUSG00000041781
Lgmn	ENSMUSG00000021190
Golga5	ENSMUSG00000021192
Itpk1	ENSMUSG00000057963
Tmem251	ENSMUSG00000046675
Ubr7	ENSMUSG00000041712
Btbd7	ENSMUSG00000041702
Ddx24	ENSMUSG00000041645
Dicer1	ENSMUSG00000041415
Glrx5	ENSMUSG00000021102
Atg2b	ENSMUSG00000041341
Gskip	ENSMUSG00000044715
Papola	ENSMUSG00000021111
Vrk1	ENSMUSG00000021115
Setd3	ENSMUSG00000056770
Ccnk	ENSMUSG00000021258
Eml1	ENSMUSG00000058070
Yy1	ENSMUSG00000021264
Wars	ENSMUSG00000021266
Dync1h1	ENSMUSG00000018707
Wdr20	ENSMUSG00000037957
Cinp	ENSMUSG00000021276
Rcor1	ENSMUSG00000037896
Cdc42bpb	ENSMUSG00000021279
Eif5	ENSMUSG00000021282
Mark3	ENSMUSG00000007411
Ckb	ENSMUSG00000001270
Trmt61a	ENSMUSG00000060950
Bag5	ENSMUSG00000049792
Apopt1	ENSMUSG00000037787
Klc1	ENSMUSG00000021288
Xrcc3	ENSMUSG00000021287
Zfyve21	ENSMUSG00000021286
Cep170b	ENSMUSG00000072825
Cdca4	ENSMUSG00000047832
Brf1	ENSMUSG00000011158
Pacs2	ENSMUSG00000021143
Mta1	ENSMUSG00000021144
Crip1	ENSMUSG00000006360
Tmem121	ENSMUSG00000049036
Zfp386	ENSMUSG00000042063
Wdr60	ENSMUSG00000042050
Esyt2	ENSMUSG00000021171
Ncapg2	ENSMUSG00000042029
Sp4	ENSMUSG00000025323
Ighmbp2	ENSMUSG00000024831
Mrpl21	ENSMUSG00000024829
Ppp6r3	ENSMUSG00000024908
Lrp5	ENSMUSG00000024913
Chka	ENSMUSG00000024843
Tcirg1	ENSMUSG00000001750
Ndufs8	ENSMUSG00000059734
Ndufv1	ENSMUSG00000037916
Gstp1	ENSMUSG00000060803
Gstp2	ENSMUSG00000038155
Cdk2ap2	ENSMUSG00000024856
Coro1b	ENSMUSG00000024835
Ppp1ca	ENSMUSG00000040385
Rad9a	ENSMUSG00000024824
Kdm2a	ENSMUSG00000054611
Rhod	ENSMUSG00000041845
Pcx	ENSMUSG00000024892
Lrfn4	ENSMUSG00000045045
Rce1	ENSMUSG00000024889
Rbm4b	ENSMUSG00000033760
Rbm14	ENSMUSG00000006456
Ccs	ENSMUSG00000034108
Dpp3	ENSMUSG00000063904
Mrpl11	ENSMUSG00000024902
Slc29a2	ENSMUSG00000024891
Brms1	ENSMUSG00000080268
Yif1a	ENSMUSG00000024875
Pacs1	ENSMUSG00000024855
Sf3b2	ENSMUSG00000024853
Banf1	ENSMUSG00000024844
Eif1ad	ENSMUSG00000024841
Sart1	ENSMUSG00000039148
Drap1	ENSMUSG00000024914
Ccdc85b	ENSMUSG00000095098
Fibp	ENSMUSG00000024911
Rnaseh2c	ENSMUSG00000024925
Kat5	ENSMUSG00000024926
Rela	ENSMUSG00000024927
Scyl1	ENSMUSG00000024941
Frmd8	ENSMUSG00000024816
Dpf2	ENSMUSG00000024826
Pola2	ENSMUSG00000024833
Syvn1	ENSMUSG00000024807
Fau	ENSMUSG00000038274
Tm7sf2	ENSMUSG00000024799
Vps51	ENSMUSG00000024797
Zfpl1	ENSMUSG00000024792
Cdca5	ENSMUSG00000024791
Sac3d1	ENSMUSG00000024790
Snx15	ENSMUSG00000024787
Arl2	ENSMUSG00000024944
Ppp2r5b	ENSMUSG00000024777
Atg2a	ENSMUSG00000024773
Ehd1	ENSMUSG00000024772
Sf1	ENSMUSG00000024949
Rasgrp2	ENSMUSG00000032946
Prdx5	ENSMUSG00000024953
Trmt112	ENSMUSG00000038812
Bad	ENSMUSG00000024959
Plcb3	ENSMUSG00000024960
Ppp1r14b	ENSMUSG00000056612
Fkbp2	ENSMUSG00000056629
Vegfb	ENSMUSG00000024962
Nudt22	ENSMUSG00000037349
Stip1	ENSMUSG00000024966
Otub1	ENSMUSG00000024767
Cox8a	ENSMUSG00000035885
Naa40	ENSMUSG00000024764
Rcor2	ENSMUSG00000024968
Rtn3	ENSMUSG00000024758
Atl3	ENSMUSG00000024759
Wdr74	ENSMUSG00000042729
Nxf1	ENSMUSG00000010097
Polr2g	ENSMUSG00000071662
Gng3	ENSMUSG00000071658
Bscl2	ENSMUSG00000071657
Ubxn1	ENSMUSG00000071655
Uqcc3	ENSMUSG00000071654
Ganab	ENSMUSG00000071650
B3gat3	ENSMUSG00000071649
Eml3	ENSMUSG00000071647
Mta2	ENSMUSG00000071646
Eef1g	ENSMUSG00000071644
Asrgl1	ENSMUSG00000024654
Incenp	ENSMUSG00000024660
Fth1	ENSMUSG00000024661
Fads2	ENSMUSG00000024665
Fads1	ENSMUSG00000010663
Fen1	ENSMUSG00000024742
Tmem258	ENSMUSG00000036372
Myrf	ENSMUSG00000036098
Sdhaf2	ENSMUSG00000024668
Cpsf7	ENSMUSG00000034820
Tmem216	ENSMUSG00000024667
Tmem138	ENSMUSG00000024666
Ddb1	ENSMUSG00000024740
Vps37c	ENSMUSG00000048832
Tmem132a	ENSMUSG00000024736
Tmem109	ENSMUSG00000034659
Prpf19	ENSMUSG00000024735
Ccdc86	ENSMUSG00000024732
Stx3	ENSMUSG00000041488
Patl1	ENSMUSG00000046139
Osbp	ENSMUSG00000024687
Zfp91	ENSMUSG00000024695
Psat1	ENSMUSG00000024640
Cep78	ENSMUSG00000041491
Gnaq	ENSMUSG00000024639
Vps13a	ENSMUSG00000046230
Prune2	ENSMUSG00000039126
Gcnt1	ENSMUSG00000038843
Rfk	ENSMUSG00000024712
Ostf1	ENSMUSG00000024725
Zfand5	ENSMUSG00000024750
Abhd17b	ENSMUSG00000047368
Klf9	ENSMUSG00000033863
Smc5	ENSMUSG00000024943
Ptar1	ENSMUSG00000074925
Tjp2	ENSMUSG00000024812
Fxn	ENSMUSG00000059363
Fam122a	ENSMUSG00000074922
Kank1	ENSMUSG00000032702
Smarca2	ENSMUSG00000024921
Cdc37l1	ENSMUSG00000024780
Ak3	ENSMUSG00000024782
Rcl1	ENSMUSG00000024785
Ric1	ENSMUSG00000038658
Ermp1	ENSMUSG00000046324
Ranbp6	ENSMUSG00000074909
Uhrf2	ENSMUSG00000024817
Gldc	ENSMUSG00000024827
Cstf2t	ENSMUSG00000053536
Sgms1	ENSMUSG00000040451
Minpp1	ENSMUSG00000024896
Atad1	ENSMUSG00000013662
Pten	ENSMUSG00000013663
Lipa	ENSMUSG00000024781
Kif20b	ENSMUSG00000024795
Rpp30	ENSMUSG00000024800
Tnks2	ENSMUSG00000024811
Btaf1	ENSMUSG00000040565
March5	ENSMUSG00000023307
Kif11	ENSMUSG00000012443
Exoc6	ENSMUSG00000053799
Cep55	ENSMUSG00000024989
Fra10ac1	ENSMUSG00000054237
Noc3l	ENSMUSG00000024999
Hells	ENSMUSG00000025001
Aldh18a1	ENSMUSG00000025007
Ccnj	ENSMUSG00000025010
Zfp518a	ENSMUSG00000049164
Tm9sf3	ENSMUSG00000025016
Arhgap19	ENSMUSG00000025154
Rrp12	ENSMUSG00000035049
Exosc1	ENSMUSG00000034321
Zdhhc16	ENSMUSG00000025157
Mms19	ENSMUSG00000025159
Morn4	ENSMUSG00000049670
Pi4k2a	ENSMUSG00000025178
Avpi1	ENSMUSG00000018821
R3hcc1l	ENSMUSG00000025184
Hps1	ENSMUSG00000025188
Got1	ENSMUSG00000025190
Entpd7	ENSMUSG00000025192
Cox15	ENSMUSG00000040018
Dnmbp	ENSMUSG00000025195
Erlin1	ENSMUSG00000025198
Chuk	ENSMUSG00000025199
Bloc1s2	ENSMUSG00000057506
Scd2	ENSMUSG00000025203
Scd1	ENSMUSG00000037071
Ndufb8	ENSMUSG00000025204
Hif1an	ENSMUSG00000036450
Mrpl43	ENSMUSG00000025208
Lzts2	ENSMUSG00000035342
Btrc	ENSMUSG00000025217
Poll	ENSMUSG00000025218
Fgf8	ENSMUSG00000025219
Npm3	ENSMUSG00000056209
Ldb1	ENSMUSG00000025223
Pprc1	ENSMUSG00000055491
Nolc1	ENSMUSG00000015176
Gbf1	ENSMUSG00000025224
Fbxl15	ENSMUSG00000025226
Actr1a	ENSMUSG00000025228
Sufu	ENSMUSG00000025231
Trim8	ENSMUSG00000025034
Arl3	ENSMUSG00000025035
Sfxn2	ENSMUSG00000025036
Wbp1l	ENSMUSG00000047731
As3mt	ENSMUSG00000003559
Nt5c2	ENSMUSG00000025041
Ina	ENSMUSG00000034336
Pcgf6	ENSMUSG00000025050
Taf5	ENSMUSG00000025049
Pdcd11	ENSMUSG00000025047
Slk	ENSMUSG00000025060
Sfr1	ENSMUSG00000025066
Gsto1	ENSMUSG00000025068
Smndc1	ENSMUSG00000025024
Smc3	ENSMUSG00000024974
Shoc2	ENSMUSG00000024976
Acsl5	ENSMUSG00000024981
Zdhhc6	ENSMUSG00000024982
Vti1a	ENSMUSG00000024983
Ccdc186	ENSMUSG00000035173
Ablim1	ENSMUSG00000025085
Fam160b1	ENSMUSG00000033478
Slc18a2	ENSMUSG00000025094
Pdzd8	ENSMUSG00000074746
Fam204a	ENSMUSG00000057858
Cacul1	ENSMUSG00000033417
Eif3a	ENSMUSG00000024991
Fam45a	ENSMUSG00000024993
